0.984375 0.921875 0.8593756
0.984375 0.90625 0.843756
0.984375 0.90625 0.8281256
0.984375 0.890625 0.81256
0.984375 0.890625 0.7968756
0.984375 0.875 0.781256
0.984375 0.875 0.7656256
0.984375 0.859375 0.756
0.984375 0.859375 0.7343756
0.984375 0.84375 0.718756
0.984375 0.84375 0.7031256
0.984375 0.828125 0.68756
0.984375 0.828125 0.6718756
0.984375 0.8125 0.656256
0.984375 0.8125 0.6406256
0.984375 0.796875 0.6256
0.984375 0.796875 0.6093756
0.984375 0.78125 0.593756
0.984375 0.78125 0.5781256
0.984375 0.765625 0.56256
0.984375 0.765625 0.5468756
0.984375 0.75 0.531256
0.984375 0.75 0.5156256
0.984375 0.734375 0.56
0.984375 0.71875 0.4843756
0.984375 0.71875 0.468756
0.984375 0.703125 0.4531256
0.984375 0.703125 0.43756
0.984375 0.6875 0.4218756
0.984375 0.6875 0.406256
0.984375 0.671875 0.3906256
0.984375 0.671875 0.3756
0.984375 0.65625 0.3593756
0.984375 0.65625 0.343756
0.984375 0.640625 0.3281256
0.984375 0.640625 0.31256
0.984375 0.625 0.2968756
0.984375 0.625 0.281256
0.984375 0.609375 0.2656256
0.984375 0.609375 0.256
0.984375 0.59375 0.2343756
0.984375 0.59375 0.218756
0.984375 0.578125 0.2031256
0.984375 0.578125 0.18756
0.984375 0.5625 0.1718756
0.984375 0.5625 0.156256
0.984375 0.546875 0.1406256
0.984375 0.546875 0.1256
0.984375 0.53125 0.1093756
0.984375 0.53125 0.093756
0.984375 0.515625 0.0781256
0.984375 0.515625 0.06256
0.984375 0.5 0.0468756
0.984375 0.5 0.031256
0.984375 0.484375 0.0156256
0.984375 0.46875 0.6
0.984375 0.46875 0.6
0.984375 0.453125 0.6
0.984375 0.4375 0.6
0.984375 0.421875 0.6
0.984375 0.40625 0.6
0.984375 0.390625 0.6
0.984375 0.375 0.6
0.984375 0.359375 0.6
0.984375 0.34375 0.6
0.984375 0.328125 0.6
0.984375 0.3125 0.6
0.984375 0.296875 0.6
0.984375 0.28125 0.6
0.984375 0.265625 0.6
0.984375 0.25 0.6
0.984375 0.234375 0.6
0.984375 0.234375 0.6
0.984375 0.21875 0.6
0.984375 0.203125 0.6
0.984375 0.1875 0.6
0.984375 0.171875 0.6
0.984375 0.15625 0.6
0.984375 0.140625 0.6
0.984375 0.125 0.6
0.984375 0.109375 0.6
0.984375 0.09375 0.6
0.984375 0.078125 0.6
0.984375 0.0625 0.6
0.984375 0.046875 0.6
0.984375 0.03125 0.6
0.984375 0.015625 0.6
0.984375 0. 0.6
0.984375 0. 0.6
0.96875 0. 0.6
0.953125 0. 0.6
0.953125 0. 0.6
0.9375 0. 0.6
0.921875 0. 0.6
0.90625 0. 0.6
0.90625 0. 0.6
0.890625 0. 0.6
0.875 0. 0.6
0.875 0. 0.6
0.859375 0. 0.6
0.84375 0. 0.6
0.828125 0. 0.6
0.828125 0. 0.6
0.8125 0. 0.6
0.796875 0. 0.6
0.796875 0. 0.6
0.78125 0. 0.6
0.765625 0. 0.6
0.75 0. 0.6
0.75 0. 0.6
0.734375 0. 0.6
0.71875 0. 0.6
0.71875 0. 0.6
0.703125 0. 0.6
0.6875 0. 0.6
0.671875 0. 0.6
0.671875 0. 0.6
0.65625 0. 0.6
0.640625 0. 0.6
0.625 0. 0.6
0.625 0. 0.6
0.609375 0.015625 0.0156256
0.59375 0.015625 0.0156256
0.578125 0.03125 0.031256
0.5625 0.03125 0.031256
0.546875 0.046875 0.0468756
0.546875 0.046875 0.0468756
0.53125 0.0625 0.06256
0.515625 0.0625 0.06256
0.5 0.078125 0.0781256
0.484375 0.078125 0.0781256
0.46875 0.09375 0.093756
0.46875 0.09375 0.093756
0.453125 0.109375 0.1093756
0.4375 0.109375 0.1093756
0.421875 0.125 0.1256
0.40625 0.125 0.1256
0.390625 0.140625 0.1406256
0.390625 0.140625 0.1406256
0.375 0.15625 0.156256
0.359375 0.15625 0.156256
0.34375 0.171875 0.1718756
0.328125 0.171875 0.1718756
0.3125 0.1875 0.18756
0.3125 0.1875 0.18756
0.296875 0.203125 0.2031256
0.28125 0.203125 0.2031256
0.265625 0.21875 0.218756
0.25 0.21875 0.218756
0.234375 0.234375 0.2343756
0.234375 0.234375 0.2343756
